CustomerID,Gender,Age,Region,ProductCategory,PurchaseAmount,LoyaltyLevel,PaymentMethod,Returned,SatisfactionScore,Extra_0,Extra_1
CUST1527,Female,46,Central,Clothing,1146.55,Gold,Online,0,7,-0.10266860856592804,-1.0253338905324527
CUST1528,Female,25,West,Beauty,1283.53,Bronze,Online,0,1,-1.2763359206265377,0.5593373245276719
CUST1529,Female,22,South,Beauty,906.58,Gold,Online,0,6,-0.8302167188922722,-1.4983689854658357
CUST1530,Male,46,South,Beauty,1253.93,Bronze,Cash,0,6,0.3131117685738916,1.1433198239615687
CUST1531,Female,64,North,Clothing,1177.71,Platinum,Online,0,3,0.12983191628803234,-0.6644371821053475
CUST1532,Male,21,Central,Electronics,568.59,Silver,Card,0,2,0.8063654246577088,-1.0271174242187837
CUST1533,Male,29,West,Clothing,830.23,Platinum,Cash,0,2,-0.600511018185164,-1.4353559159910807
CUST1534,Male,62,South,Sports,1208.11,Silver,Online,0,9,0.057602226005241515,-0.5793538328376587
CUST1535,Female,19,Central,Sports,73.85,Bronze,Card,0,5,-0.6718674108838283,-1.9076118069567995
CUST1536,Female,44,North,Clothing,1213.08,Silver,Online,0,7,0.7061285491093263,-0.5483991391083297
CUST1537,Male,48,East,Beauty,270.94,Platinum,Card,0,5,1.1907461160252475,1.0994870253330813
CUST1538,Male,68,Central,Electronics,774.45,Silver,Card,0,7,0.4833248272528027,-0.18871159973983392
CUST1539,Female,68,Central,Clothing,1213.37,Bronze,Card,0,4,1.0611942762765827,-1.1775186159066409
CUST1540,Male,53,East,Clothing,384.46,Silver,Card,0,8,0.03249986288786191,0.2262633165688082
CUST1541,Female,53,Central,Clothing,372.48,Gold,Cash,0,10,0.8055938349951759,0.1378957758749067
CUST1542,Male,43,North,Groceries,607.13,Platinum,Cash,1,10,0.07541774261246036,1.9566099625857163
CUST1543,Female,60,North,Sports,1342.49,Gold,Card,0,7,-1.0249280665857678,0.790721018540406
CUST1544,Male,44,East,Beauty,5.66,Bronze,Online,0,10,0.24672138869860635,0.30559812717284496
CUST1545,Female,22,West,Home,1352.57,Silver,Card,1,5,-0.9952966937905094,0.9050665483595475
CUST1546,Male,37,South,Beauty,234.94,Gold,Cash,0,6,2.3391289515689104,-0.13438106818006249
CUST1547,Female,28,West,Home,1485.18,Gold,Online,1,5,-0.33408815877533443,-0.07541318090619945
CUST1548,Female,27,Central,Groceries,1432.5,Silver,Cash,1,7,0.6450378554489973,1.6589403034315653
CUST1549,Male,57,South,Clothing,744.54,Silver,Cash,0,2,-0.012413219525594604,-1.635579026816248
CUST1550,Male,55,East,Groceries,771.52,Platinum,Online,0,5,-1.2336134240359058,0.9679455131409394
CUST1551,Female,23,East,Groceries,724.92,Gold,Card,0,10,-1.8985230300645715,-0.11079147568777581
CUST1552,Male,25,South,Electronics,954.99,Gold,Card,0,3,0.749013955074131,-0.291489421253352
CUST1553,Female,40,North,Sports,140.63,Bronze,Card,0,9,1.5493409267710596,-0.5528959336937127
CUST1554,Male,64,South,Home,53.76,Platinum,Card,0,6,-0.7348037072103585,0.15367402056418814
CUST1555,Female,43,Central,Clothing,91.27,Bronze,Online,0,10,-1.6566925195595903,-0.04352946650466633
CUST1556,Female,63,North,Home,669.33,Gold,Online,0,3,-0.32516273242162486,-0.4147023867269672
CUST1557,Female,60,East,Beauty,416.94,Bronze,Online,1,7,-0.9371170452387332,-0.7026577451166509
CUST1558,Female,29,South,Home,934.95,Gold,Cash,0,4,-0.6503156798620929,-1.9053304524509354
CUST1559,Female,43,West,Beauty,1488.7,Gold,Online,0,3,0.6103736997252851,-0.7238037443516702
CUST1560,Female,30,West,Sports,582.55,Bronze,Card,0,8,-0.050463047402838246,-0.5122951462609718
CUST1561,Male,57,Central,Beauty,862.89,Bronze,Cash,0,4,-0.8295075588820175,0.151231072166842
CUST1562,Male,35,West,Home,626.33,Silver,Card,0,1,0.588500786261195,1.9630858846815047
CUST1563,Male,42,South,Home,1271.67,Silver,Card,0,6,0.6668723450757911,-0.6159561935134189
CUST1564,Female,50,South,Beauty,1353.84,Silver,Online,1,10,-0.3370574860446252,-1.02373085374717
CUST1565,Female,64,West,Groceries,1316.65,Gold,Online,0,1,0.13791652091806014,-0.7144960913030979
CUST1566,Female,57,South,Sports,1461.69,Bronze,Card,0,5,0.5205018830769746,0.15334476760211485
CUST1567,Female,60,Central,Electronics,46.14,Platinum,Card,0,7,0.42610313098339714,0.5886354597962726
CUST1568,Male,29,North,Clothing,1260.53,Gold,Cash,1,6,0.040614086965532745,0.7283452130695429
CUST1569,Male,61,Central,Home,1128.9,Platinum,Online,0,2,1.4325861182252961,0.8277079982342662
CUST1570,Female,53,Central,Clothing,346.9,Bronze,Cash,0,4,0.5826808130151858,0.9692305876119747
CUST1571,Male,65,South,Electronics,1434.7,Gold,Cash,0,2,-0.45067901649773273,-0.27888363747316974
CUST1572,Male,21,North,Clothing,226.53,Platinum,Cash,0,1,-0.44466906769890485,2.0531401837412075
CUST1573,Female,22,South,Electronics,1020.93,Platinum,Card,0,3,-0.5580863501366736,-0.35476852115876417
CUST1574,Male,54,East,Beauty,341.21,Silver,Cash,0,3,0.6321209472278112,0.10934057634090907
CUST1575,Female,25,South,Groceries,649.91,Silver,Cash,0,7,-0.6227475600019066,1.2958270717726919
CUST1576,Male,59,South,Home,1080.14,Silver,Card,0,1,-0.4248990892028066,0.5664250279877657
CUST1577,Female,66,South,Electronics,847.17,Gold,Online,0,9,1.0580223881158126,-2.2408467440227384
CUST1578,Female,45,North,Clothing,644.12,Bronze,Online,0,6,0.19163196206738903,0.005635830296852785
CUST1579,Female,48,South,Home,492.88,Bronze,Cash,0,4,1.1985326271211874,0.8619647560864865
CUST1580,Female,26,North,Groceries,1260.29,Silver,Card,0,3,0.7980598733523421,-1.343470279529558
CUST1581,Male,68,West,Beauty,220.0,Silver,Online,0,3,-1.1766718290700633,0.7506927951289866
CUST1582,Female,46,East,Home,648.0,Silver,Cash,0,2,-0.10213305824070133,0.39015394001345316
CUST1583,Female,31,North,Electronics,1356.12,Platinum,Cash,0,2,0.9899490399685423,1.183920483851373
CUST1584,Female,57,West,Groceries,1269.55,Silver,Card,0,10,-1.2221760651510123,-0.691931322338641
CUST1585,Male,58,North,Clothing,604.41,Platinum,Cash,0,5,0.41971082035867624,0.9958934155892449
CUST1586,Female,39,North,Groceries,1145.85,Bronze,Online,0,9,-0.03923647369874391,0.1596082474008315
CUST1587,Male,28,East,Groceries,1235.63,Gold,Card,0,2,-1.7547887421223871,1.7660503040522877
CUST1588,Female,40,Central,Sports,1333.89,Gold,Online,0,2,0.11965930451893353,2.786049937813325
CUST1589,Male,18,Central,Groceries,819.04,Gold,Online,1,6,-0.8374680161265329,1.5383304390525525
CUST1590,Male,63,North,Groceries,310.67,Gold,Online,0,10,-1.167651782116426,0.4805186781082244
CUST1591,Female,54,South,Home,386.69,Platinum,Cash,0,2,0.009140675822632775,2.3210039960618047
CUST1592,Male,38,West,Clothing,447.06,Platinum,Cash,0,4,-1.9308529392530067,0.6034780416679837
CUST1593,Female,43,South,Home,892.73,Silver,Online,1,6,-0.6742902925848823,-0.9079457135226163
CUST1594,Female,63,South,Home,54.05,Platinum,Online,0,5,2.5511742525026477,-0.03927330695157529
CUST1595,Female,53,North,Electronics,955.88,Silver,Card,0,1,0.6502223934069432,0.7616721862950018
CUST1596,Male,40,North,Home,549.71,Silver,Card,0,6,-0.8814249061673531,0.825954155620064
CUST1597,Male,18,North,Sports,446.39,Gold,Cash,0,1,1.4041659401003963,-1.1252648898076596
CUST1598,Female,68,North,Sports,1319.85,Platinum,Cash,0,3,-0.9920435607771338,-1.0935322864596726
CUST1599,Female,57,Central,Electronics,692.7,Platinum,Card,0,10,-0.5536951531354725,-0.3413098462098483
CUST1600,Male,32,North,Beauty,147.1,Silver,Online,0,5,-1.1488514099292881,0.5345436134561904
CUST1601,Female,38,Central,Clothing,1240.99,Silver,Cash,0,10,0.2560798786660208,0.6625625498799194
CUST1602,Female,64,Central,Clothing,76.22,Bronze,Online,0,5,1.3686296220971284,0.1413051241048105
CUST1603,Female,26,North,Home,1091.49,Bronze,Card,0,10,-0.9990062325598563,-0.8344287335176476
CUST1604,Male,26,East,Home,1161.99,Silver,Cash,0,6,-2.060443037409089,1.7369429430193026
CUST1605,Male,27,West,Beauty,532.14,Bronze,Cash,0,10,1.0909666745194195,-1.0720580618430398
CUST1606,Male,69,South,Home,1238.06,Bronze,Card,0,8,1.5538005010876805,1.3023407448537614
CUST1607,Female,43,Central,Clothing,775.91,Silver,Cash,0,5,-1.995080466414733,0.7388232834503655
CUST1608,Female,58,West,Groceries,697.62,Silver,Card,0,1,0.46005434144644425,1.2803323038717285
CUST1609,Female,52,East,Sports,72.88,Platinum,Cash,1,5,0.22650535211528855,-0.44443329292291694
CUST1610,Male,69,South,Groceries,438.59,Silver,Card,0,3,-0.7874753048877547,-0.14265419808920418
CUST1611,Female,42,South,Groceries,1396.86,Silver,Cash,0,4,-1.394355666669233,0.055042557281043424
CUST1612,Female,43,Central,Clothing,590.78,Gold,Online,1,8,0.9917503454465558,-0.4763977606015151
CUST1613,Female,28,North,Groceries,822.32,Platinum,Online,0,7,0.17907053145719495,0.22525845349509843
CUST1614,Female,55,East,Beauty,800.37,Platinum,Online,0,5,0.25442645742672076,1.5790894560712077
CUST1615,Male,19,Central,Electronics,887.69,Platinum,Cash,0,2,-0.6217693528332011,-1.296833847167973
CUST1616,Male,24,East,Home,96.69,Gold,Cash,0,6,-0.8019092044499575,-0.6572117082110901
CUST1617,Female,35,North,Electronics,546.45,Silver,Online,0,6,-2.4549735412739464,-0.7657453187062563
CUST1618,Male,44,North,Sports,1086.08,Platinum,Online,0,10,-0.22802802978487915,-0.09441826213604765
CUST1619,Male,51,Central,Home,304.84,Platinum,Card,0,10,1.4388263794542226,-0.13552626897887088
CUST1620,Female,44,North,Groceries,309.35,Bronze,Card,0,6,-0.8902544200486536,0.7723145844407059
CUST1621,Female,34,West,Sports,20.09,Platinum,Card,0,9,-1.5224146942667398,0.03372310292137513
CUST1622,Male,60,South,Home,659.04,Silver,Online,0,8,0.43566456645700186,0.3028832767193024
CUST1623,Female,61,Central,Beauty,1324.69,Silver,Online,0,8,0.6200799984463362,0.39844804551200075
CUST1624,Male,68,East,Beauty,82.59,Bronze,Online,0,1,-0.5859059606811758,0.24540406120581154
CUST1625,Female,41,West,Beauty,290.72,Platinum,Card,0,5,-0.34876446469964173,0.7033130614575919
CUST1626,Male,42,Central,Beauty,468.58,Platinum,Cash,0,7,0.26390311721875853,-0.12232338213274517
CUST1627,Female,24,North,Groceries,1098.93,Platinum,Online,0,6,-0.15554946862932667,1.6463683960749977
CUST1628,Male,69,North,Electronics,962.75,Gold,Cash,0,5,1.0001293357539818,2.5416198467187923
CUST1629,Male,23,North,Home,626.84,Platinum,Cash,0,8,2.4372425759242193,0.7062309747670698
CUST1630,Male,41,North,Groceries,1139.81,Silver,Cash,0,3,-1.7091635551904558,0.22799116370906097
CUST1631,Female,50,East,Beauty,916.4,Silver,Card,0,6,1.2297551305579804,0.6245823093172438
CUST1632,Male,66,West,Electronics,1344.58,Gold,Cash,1,5,0.10525970102333387,-1.1010330858836441
CUST1633,Male,46,South,Sports,1227.95,Gold,Online,0,8,1.3882009388541612,0.18010546746541492
CUST1634,Female,60,East,Sports,382.96,Platinum,Card,0,4,0.7243545112656794,-0.7313246069486086
CUST1635,Female,39,East,Sports,410.8,Bronze,Online,0,8,0.061156459935711685,0.50997691724033
CUST1636,Male,43,South,Beauty,192.41,Gold,Online,1,10,0.7600229424410339,-0.7263593079771473
CUST1637,Male,45,South,Sports,508.76,Gold,Card,0,2,-0.3941557711847975,-0.34477744535889615
CUST1638,Female,67,North,Clothing,1499.32,Platinum,Online,0,9,-0.7743014221048548,-1.8719709055230525
CUST1639,Female,38,East,Home,611.6,Platinum,Online,0,9,0.8108631155983491,-1.173245689947668
CUST1640,Female,66,Central,Home,334.63,Gold,Card,0,10,-0.8443284487895042,0.3548738029360466
CUST1641,Female,24,South,Beauty,1144.91,Bronze,Online,0,10,0.6423725916415679,-0.8688460783184304
CUST1642,Female,34,South,Clothing,815.99,Gold,Cash,0,6,0.030747583087498632,1.0637739837855766
CUST1643,Male,37,West,Groceries,228.65,Platinum,Online,1,4,-2.329441651122576,-0.9538890884133123
CUST1644,Female,58,Central,Groceries,574.13,Platinum,Cash,0,4,-0.5743824504629396,0.45325450128577094
CUST1645,Male,66,Central,Sports,624.63,Gold,Online,0,6,0.3348381950246217,-0.7618756289717585
CUST1646,Male,37,South,Electronics,1131.98,Bronze,Card,1,5,-0.40600066390849227,0.3854697750335259
CUST1647,Male,39,North,Groceries,35.9,Gold,Card,0,6,-2.5467321117621853,-1.5347873290951395
CUST1648,Female,45,West,Electronics,407.18,Gold,Online,0,7,1.3207501278261604,-0.4531829756295582
CUST1649,Male,57,Central,Home,778.81,Platinum,Card,0,7,0.1693750512716112,-0.8462132852877351
CUST1650,Male,66,South,Electronics,406.93,Bronze,Online,0,9,0.4437392912698055,0.88323257530898
CUST1651,Female,24,Central,Home,944.51,Silver,Card,0,8,-0.4732761521782438,0.4622624644542042
CUST1652,Male,18,West,Clothing,725.39,Bronze,Cash,0,6,0.5314896881466579,-1.2325760546154823
CUST1653,Male,49,West,Clothing,545.76,Gold,Online,0,6,1.8348201445867027,-0.2031807366208805
CUST1654,Female,30,East,Beauty,1424.07,Gold,Cash,0,5,-0.7350729836273578,-0.7723178427228345
CUST1655,Male,47,South,Beauty,950.08,Gold,Cash,0,1,1.667012705357071,0.9502571938685426
CUST1656,Male,40,West,Sports,199.26,Bronze,Online,0,9,0.3985640658920072,1.2715241476539387
CUST1657,Male,68,East,Groceries,842.34,Platinum,Cash,0,9,-0.8694327480368637,-1.4416451465108133
CUST1658,Female,36,East,Sports,1172.19,Gold,Online,0,9,2.2123906375910085,0.8267029743814808
CUST1659,Female,49,Central,Home,1064.19,Gold,Cash,0,8,0.39164023988893254,-0.8232960692577094
CUST1660,Female,47,Central,Sports,262.27,Bronze,Online,0,10,0.6764786687730411,-0.25291677271931917
CUST1661,Male,46,East,Electronics,1458.77,Silver,Online,0,3,-0.26935210472675786,0.032254229060957
CUST1662,Male,66,Central,Home,675.98,Silver,Card,0,1,-0.7963266453295174,1.8166061635554727
CUST1663,Female,62,West,Beauty,242.74,Platinum,Online,0,8,0.16781324467578934,-1.0038497270308853
CUST1664,Male,46,North,Clothing,274.39,Platinum,Online,0,7,1.5814637234833284,0.8347497226433022
CUST1665,Male,47,West,Beauty,151.86,Gold,Cash,0,5,-0.30965981218568894,-1.1715044081696178
CUST1666,Female,33,East,Groceries,1206.26,Bronze,Online,0,10,-0.02675124557413819,-1.2405935848407343
CUST1667,Female,57,East,Home,187.44,Gold,Card,0,7,1.456328471979585,0.02846344841915499
CUST1668,Male,36,West,Home,192.06,Platinum,Cash,0,10,-0.3003268458042407,0.021729490989722763
CUST1669,Male,35,Central,Electronics,1276.46,Bronze,Cash,0,4,0.5102763111691208,-2.8323183184692535
CUST1670,Male,18,Central,Groceries,520.18,Bronze,Card,0,9,0.8773505067396974,1.1595962893754976
CUST1671,Female,31,East,Clothing,51.13,Platinum,Cash,0,10,-0.19678094887698314,-2.139114124430851
CUST1672,Female,68,South,Home,82.58,Silver,Cash,0,2,0.30983759319992266,-0.14593743611330154
CUST1673,Female,64,Central,Home,217.54,Silver,Cash,0,9,0.6611027776811732,1.3276154516053054
CUST1674,Female,67,West,Electronics,324.02,Bronze,Cash,0,9,-0.4009151935441269,2.209183966688679
CUST1675,Male,19,Central,Sports,999.39,Gold,Card,0,5,0.8157651649899931,-0.3630498636885798
CUST1676,Female,45,West,Clothing,240.2,Silver,Card,0,1,-0.5469860834554389,-1.4329490836170877
CUST1677,Female,66,East,Beauty,182.72,Gold,Cash,0,7,-0.675087578960491,1.290548225767958
CUST1678,Female,67,Central,Groceries,1148.26,Silver,Cash,0,10,-1.527041060820457,0.8651565501202622
CUST1679,Female,47,West,Home,1008.23,Silver,Card,0,10,-0.5034623439010585,-0.48899228957847524
CUST1680,Female,55,East,Home,655.81,Gold,Card,0,4,-0.8155027018702209,-0.6157374582092063
CUST1681,Male,68,South,Beauty,826.22,Platinum,Card,0,9,-0.4008739562549743,-0.7173921636594315
CUST1682,Male,21,West,Clothing,471.42,Silver,Cash,0,6,0.6119926319144883,-0.34458653573463344
CUST1683,Female,18,South,Sports,726.34,Silver,Cash,0,3,-1.7256742533751028,0.3160681424016309
CUST1684,Male,25,South,Home,762.48,Gold,Online,0,6,-1.974670894587108,-0.5660145827367716
CUST1685,Female,46,North,Clothing,583.92,Platinum,Card,0,10,-0.7490792166512826,-0.43958027556224044
CUST1686,Female,56,Central,Beauty,1360.33,Silver,Cash,0,6,0.461230493586657,0.6412790194105756
CUST1687,Male,20,West,Electronics,29.01,Silver,Card,0,5,0.2888649470196864,-1.4824141410588727
CUST1688,Male,49,South,Sports,1174.35,Platinum,Cash,0,2,-0.7650623329109258,-0.3759357199135793
CUST1689,Female,27,North,Groceries,190.95,Silver,Card,0,10,1.1694082321564618,-1.6759410190991015
CUST1690,Female,27,East,Home,1197.33,Platinum,Cash,0,10,-0.6584099351183408,0.10841247335290131
CUST1691,Female,36,West,Clothing,925.79,Platinum,Online,0,2,0.46245398612712674,-1.9394054081418746
CUST1692,Male,63,South,Electronics,1265.7,Gold,Online,0,7,-0.36278632753417206,0.8900101268264297
CUST1693,Female,51,Central,Groceries,150.78,Bronze,Card,0,2,-0.8687763509936559,-1.3146373957920054
CUST1694,Female,50,North,Clothing,840.68,Platinum,Cash,0,6,-0.6050667881147398,-1.7725785653614543
CUST1695,Female,40,South,Clothing,754.13,Gold,Cash,0,5,0.734000384813558,-0.3636132959016177
CUST1696,Male,45,Central,Groceries,1060.76,Bronze,Card,0,4,0.3610251451427553,1.7111072916770502
CUST1697,Female,49,South,Electronics,803.76,Silver,Cash,0,7,0.9681026637765426,0.7111924534215757
CUST1698,Female,67,West,Beauty,813.4,Bronze,Card,0,8,0.3609860825370816,-1.9223141054539656
CUST1699,Male,24,West,Electronics,647.25,Platinum,Cash,0,4,-1.6111694631742193,-1.343125267644541
CUST1700,Female,46,West,Sports,466.71,Platinum,Card,0,1,2.114414834308793,-0.3956003732457072
CUST1701,Female,25,North,Home,725.99,Platinum,Cash,0,1,0.3751690140584689,2.2383531617708616
CUST1702,Male,18,West,Groceries,182.15,Platinum,Card,0,1,0.5146715543882296,-0.938954147968868
CUST1703,Female,20,Central,Beauty,1442.46,Platinum,Cash,0,1,-0.3768376794965605,-0.9308852437031945
CUST1704,Male,41,South,Groceries,1073.04,Gold,Online,0,5,1.1131782933007082,1.5274293868801814
CUST1705,Male,40,East,Groceries,1428.94,Platinum,Cash,0,4,-1.0931075606001215,0.19490720526237576
CUST1706,Female,25,Central,Electronics,343.96,Gold,Card,1,9,0.6098290776634929,1.0530000272987412
CUST1707,Female,64,Central,Home,1319.61,Silver,Online,0,3,-2.0796332822470394,-0.7270995401759647
CUST1708,Female,54,West,Sports,1214.14,Platinum,Cash,0,7,0.6772085213501834,-0.1016358477290527
CUST1709,Female,20,North,Clothing,1017.34,Platinum,Online,0,8,-1.0795504116394294,1.3156318621882446
CUST1710,Male,68,South,Clothing,939.42,Bronze,Cash,0,6,0.2769945204271254,-0.1448408767357999
CUST1711,Female,50,North,Groceries,478.24,Silver,Online,0,10,1.3573404667461746,1.123053197526463
CUST1712,Male,45,South,Home,1225.53,Platinum,Card,0,1,0.8227173745004389,0.38726730043453017
CUST1713,Female,64,South,Beauty,754.77,Platinum,Cash,0,8,1.2243816701175614,-1.0396290784189188
CUST1714,Female,25,North,Electronics,110.98,Silver,Cash,1,10,1.1208484436478086,-0.01631721234602282
CUST1715,Female,51,Central,Home,472.73,Gold,Card,0,3,-0.5242827429098788,0.9813839922750334
CUST1716,Male,52,South,Home,1403.27,Platinum,Online,0,8,0.5983301738078541,0.6694161911868851
CUST1717,Female,49,North,Electronics,1276.77,Bronze,Card,0,4,-1.7249168959418097,-0.04025289842082823
CUST1718,Female,41,South,Groceries,1472.95,Platinum,Card,0,8,-0.686936417944251,-1.8917143889714996
CUST1719,Female,31,East,Home,943.85,Bronze,Online,0,1,1.3926548882840513,-1.7959914814097162
CUST1720,Female,49,Central,Clothing,375.03,Bronze,Card,0,3,-0.3850368024262208,-1.5833055896271162
CUST1721,Male,63,West,Electronics,248.41,Platinum,Cash,0,6,-1.8680018866707437,-0.5104422067665509
CUST1722,Female,60,South,Beauty,284.44,Platinum,Cash,0,9,2.0136989173313573,-0.3771178736934479
CUST1723,Male,33,East,Sports,34.59,Bronze,Cash,0,2,0.5622502831697198,-1.475411401094023
CUST1724,Male,21,West,Groceries,589.07,Silver,Card,0,1,0.7644782203057904,1.022512793696016
CUST1725,Male,69,West,Electronics,291.18,Silver,Cash,0,10,-0.9804695349218977,-1.2637690772205423
CUST1726,Male,54,South,Sports,620.42,Platinum,Cash,0,3,0.28405657052987027,-1.3705590420670095
CUST1727,Male,38,North,Sports,1402.82,Gold,Cash,0,4,0.2575749708891946,0.08823575388594865
CUST1728,Male,31,South,Beauty,648.66,Silver,Cash,0,5,-0.8214848566236752,0.9739051199932285
CUST1729,Female,48,East,Home,1317.59,Platinum,Cash,0,3,-0.1698196855231585,2.0548546198131667
CUST1730,Male,65,West,Beauty,910.23,Silver,Cash,0,10,-1.5004677127830177,0.5825450545031773
CUST1731,Male,35,South,Home,374.46,Gold,Card,0,2,-0.34670953287600176,1.5798297187236194
CUST1732,Male,24,North,Home,537.0,Platinum,Cash,0,2,0.9738462572598192,-1.2120566517265619
CUST1733,Female,27,South,Electronics,130.46,Gold,Cash,0,7,-0.7468482589920851,2.1597392606609995
CUST1734,Female,24,Central,Electronics,503.53,Platinum,Online,0,9,1.9072978364265534,-1.8614844505554884
CUST1735,Male,50,North,Groceries,1017.92,Gold,Card,0,10,-1.4360915125350566,-0.5038392538876806
CUST1736,Female,40,East,Home,112.81,Silver,Card,0,2,-0.2601753497955941,0.560652519578775
CUST1737,Male,38,West,Sports,312.08,Silver,Card,0,7,-0.6564299636141254,-1.6052170156959435
CUST1738,Male,36,South,Clothing,575.25,Gold,Card,0,7,-0.18018083137286925,-0.9270500919253337
CUST1739,Female,65,North,Groceries,1473.16,Gold,Cash,0,7,1.3714747821409226,-1.0859225292896342
CUST1740,Male,36,Central,Electronics,1178.37,Gold,Cash,0,3,-0.9844554964640968,-0.31022100724973456
CUST1741,Female,53,North,Beauty,1101.56,Platinum,Online,0,7,-0.45127053092953,1.421582856672674
CUST1742,Female,46,Central,Groceries,178.71,Silver,Online,1,1,0.6545057527231394,0.01682506628781065
CUST1743,Male,35,East,Groceries,1172.59,Platinum,Card,0,10,0.09315877991765241,-0.4630639442340176
CUST1744,Male,19,West,Groceries,1178.98,Silver,Online,0,1,0.1751749493090029,-2.8843243671782015
CUST1745,Female,18,East,Groceries,903.65,Bronze,Online,0,5,-0.9652763395995575,0.4667552048385791
CUST1746,Male,64,South,Clothing,1485.59,Platinum,Card,0,2,-0.07158347160249721,0.7900154089781791
CUST1747,Male,22,North,Beauty,491.25,Silver,Card,0,9,1.1315784515395237,-1.7000197678102116
CUST1748,Male,37,Central,Beauty,1412.2,Silver,Online,0,7,-1.6095209830809794,-0.06697235972252169
CUST1749,Female,28,Central,Beauty,1372.52,Platinum,Cash,0,4,-0.6973091506990274,0.19300819033204694
CUST1750,Female,59,North,Home,22.16,Platinum,Online,0,4,-1.8155416295253364,0.9646017573036937
CUST1751,Male,19,North,Sports,677.92,Silver,Online,0,2,0.5369756969437411,-0.724768458245474
CUST1752,Female,20,South,Beauty,1465.77,Platinum,Cash,0,5,1.2254705453144694,-0.8753603610847972
CUST1753,Female,40,East,Groceries,159.17,Gold,Cash,0,4,-0.18340998729204272,-0.45649729846836173
CUST1754,Female,29,Central,Groceries,823.94,Platinum,Card,0,1,-1.0055200145152972,1.2844370527773838
CUST1755,Female,37,South,Beauty,1468.54,Platinum,Card,0,8,-0.9762464514545354,1.04384544217267
CUST1756,Female,22,East,Beauty,835.47,Platinum,Online,0,3,-0.2970572078727427,-0.021345302172413684
CUST1757,Male,54,South,Groceries,288.77,Silver,Cash,1,6,-0.30087204539152507,1.0197765271882882
CUST1758,Male,55,Central,Home,875.36,Gold,Card,0,4,0.9118317785133704,-2.3686912068521586
CUST1759,Male,47,North,Electronics,310.64,Bronze,Online,0,9,-0.668876034443013,0.7916542060935255
CUST1760,Female,26,North,Electronics,781.96,Bronze,Cash,0,7,0.4350783381858596,-1.1187661628138466
CUST1761,Female,51,East,Beauty,115.69,Gold,Online,0,9,-0.3054700292478684,1.7670244943958617
CUST1762,Male,61,West,Clothing,910.2,Gold,Card,0,10,-0.7447569552398373,-1.0642447119332241
CUST1763,Female,52,East,Beauty,777.6,Gold,Card,1,3,-0.33037606334097747,-0.8527621652336447
CUST1764,Male,69,West,Beauty,1111.54,Silver,Cash,0,1,0.33653838187097995,0.5624237301311782
CUST1765,Male,39,South,Electronics,947.9,Bronze,Online,0,5,0.9149333898817024,0.6589541347810364
CUST1766,Male,61,South,Groceries,826.66,Gold,Cash,0,3,-0.25197318715848965,-0.4463320787671849
CUST1767,Female,41,Central,Beauty,1036.22,Silver,Card,0,6,-1.2039381307977697,0.37140403442303066
CUST1768,Female,34,West,Groceries,220.19,Bronze,Card,0,8,0.9997148032654405,0.4953798153284869
CUST1769,Male,27,Central,Groceries,895.06,Platinum,Online,0,4,-0.8981693831521145,0.39311465605803403
CUST1770,Male,47,North,Clothing,262.31,Silver,Online,0,5,0.2608231676775328,-0.4045549175583959
CUST1771,Male,63,West,Groceries,1388.66,Bronze,Online,0,5,-0.024832667703754394,0.5052110240856904
CUST1772,Male,40,East,Electronics,107.16,Silver,Cash,0,4,-0.15857009234621902,1.4063704050164938
CUST1773,Female,49,North,Home,648.41,Bronze,Online,0,4,-0.4869763001880067,-1.2254884792188265
CUST1774,Female,34,North,Home,1045.22,Bronze,Online,0,4,0.620148780415464,-0.8400600355418061
CUST1775,Male,67,East,Sports,689.74,Platinum,Card,0,4,-3.582062607487511,0.02725563236057936
CUST1776,Male,68,North,Beauty,142.68,Silver,Card,0,4,1.1364705083670374,-1.056224040668033
CUST1777,Female,34,West,Electronics,832.3,Gold,Online,0,5,-0.9125077743940353,-1.8034037342272606
CUST1778,Female,31,Central,Groceries,964.24,Platinum,Online,0,2,0.40795690975064797,1.0931229758819565
CUST1779,Male,26,North,Home,1057.17,Platinum,Card,0,2,0.35502561793492887,-2.2287882660262497
CUST1780,Male,57,West,Electronics,563.02,Bronze,Online,0,9,1.2749773820208183,-0.4023826975243354
CUST1781,Male,19,South,Home,847.67,Gold,Cash,0,2,0.19774913553806917,0.7589443197586707
CUST1782,Female,62,West,Groceries,678.78,Silver,Cash,0,6,-0.8291091806340453,0.26669978950207235
CUST1783,Female,42,Central,Home,1009.72,Gold,Cash,0,2,-1.6047549879109688,-0.3872493659789524
CUST1784,Female,56,West,Beauty,877.42,Gold,Online,0,5,-0.3488031548729745,-1.0974395765349592
CUST1785,Male,26,East,Beauty,791.01,Gold,Card,0,4,-1.9581754288830124,0.3438678131479371
CUST1786,Male,39,Central,Sports,378.04,Gold,Online,0,7,-0.6284857063107556,-0.9883944384668729
CUST1787,Female,60,South,Sports,8.02,Gold,Online,0,7,-0.29263062033020526,0.26593258631826233
CUST1788,Female,63,East,Home,265.25,Bronze,Card,0,6,-0.6899159780289247,0.14091764823475636
CUST1789,Male,21,West,Electronics,180.01,Bronze,Card,0,10,0.04177365736491215,0.15103290905513567
CUST1790,Female,43,Central,Beauty,676.38,Platinum,Card,1,5,-0.23610401091920777,-0.6403187591794156
